"Id","SalePrice"
2848,227641.959608831
2849,212303.018169483
2850,289435.26470665
2851,225743.78146291
2852,232512.958609071
2853,248813.83457772
2854,154824.439936068
2855,208005.431813502
2856,222011.748446354
2857,214823.046636381
2858,227462.607028509
2859,105062.580645604
2860,104660.051862659
2861,118143.244655469
2862,192471.523702215
2863,137140.455072472
2864,217938.262711835
2865,140170.365065663
2866,150808.855353501
2867,85242.44566842
2868,110718.38917994
2869,74543.5771172847
2870,107888.851782275
2871,59969.1915007859
2872,34300.6289200155
2873,100014.183509399
2874,141523.991200602
2875,128167.526341663
2876,189812.20129729
2877,149387.71248238
2878,185956.825424458
2879,156460.528579647
2880,129679.820442007
2881,154616.980944481
2882,179390.628270452
2883,215470.659668471
2884,210077.648816153
2885,188663.228032441
2886,202361.556266629
2887,89198.7682167084
2888,139294.84690403
2889,47419.989867898
2890,62405.0181461346
2891,150605.778995771
2892,41641.0182079114
2893,63492.4025805378
2894,61758.5499063663
2895,299226.093568194
2896,269128.57852655
2897,196724.961828214
2898,162813.686935517
2899,221913.897679298
2900,159857.929686784
2901,228355.498287853
2902,220335.603931714
2903,318746.259970749
2904,374811.58301963
2905,108263.412735294
2906,212287.306803469
2907,103517.623853545
2908,116293.66011909
2909,152854.73315518
2910,50412.639227072
2911,68662.9897765563
2912,160952.120694744
2913,59385.9101065399
2914,56373.929697553
2915,56480.8062270639
2916,57122.6181496725
2917,157163.506602128
2918,114952.953290333
2919,232874.253038235
